train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),7,0.7333333333333333,0.4230769230769231,
WESAD,PhysioNet,subject_zscore,coral,7,0.5625,0.48140079233856586,0.6986722156163298
WESAD,PhysioNet,subject_zscore,mmd,7,0.5323275862068966,0.4982014056706451,0.5592424692826001
WESAD,PhysioNet,subject_zscore,dann,7,0.5395114942528736,0.4505442777287437,0.6640160523186682
WESAD,PhysioNet,subject_zscore,subject_dann,7,0.5431034482758621,0.4735524256651017,0.6895065398335316
WESAD,PhysioNet,subject_zscore,source_only,8,0.5438218390804598,0.4491833508956796,0.7050138723741577
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),8,0.8666666666666667,0.4642857142857143,
WESAD,PhysioNet,subject_zscore,coral,8,0.5790229885057472,0.5151930894308943,0.698981866825208
WESAD,PhysioNet,subject_zscore,mmd,8,0.584051724137931,0.559169431973453,0.646266845025763
WESAD,PhysioNet,subject_zscore,dann,8,0.5876436781609196,0.5275247925521149,0.6776159334126041
WESAD,PhysioNet,subject_zscore,subject_dann,8,0.5387931034482759,0.4438356164383561,0.6777645659928656
WESAD,PhysioNet,subject_zscore,source_only,9,0.5280172413793104,0.42606271777003485,0.6988703923900119
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),9,0.8666666666666667,0.4642857142857143,
WESAD,PhysioNet,subject_zscore,coral,9,0.5639367816091954,0.48606267276344006,0.6935196195005945
WESAD,PhysioNet,subject_zscore,mmd,9,0.5431034482758621,0.5076061193708252,0.5610879904875148
WESAD,PhysioNet,subject_zscore,dann,9,0.5682471264367817,0.5120038764812123,0.6387485136741973
WESAD,PhysioNet,subject_zscore,subject_dann,9,0.5129310344827587,0.3678705830604565,0.6352061038446295
PhysioNet,WESAD,subject_zscore,source_only,0,0.7970498676331905,0.7439095611546804,0.9350266437912581
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),0,0.9549125883415697,0.9494421995898874,0.9926563579361284
PhysioNet,WESAD,subject_zscore,coral,0,0.7945587583652416,0.7416230393792758,0.9242668696669809
PhysioNet,WESAD,subject_zscore,mmd,0,0.7601604308454433,0.7127078240645878,0.8502891618283663
PhysioNet,WESAD,subject_zscore,dann,0,0.7991177439696409,0.7571794303170432,0.8459716178291844
PhysioNet,WESAD,subject_zscore,subject_dann,0,0.7320168611455126,0.6959819318241505,0.7906104779975686
PhysioNet,WESAD,subject_zscore,source_only,1,0.7882869576085351,0.7379613138924226,0.9092918091645553
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),1,0.9375312184494394,0.9305315798834521,0.9883096870184389
PhysioNet,WESAD,subject_zscore,coral,1,0.7849124561144376,0.7345641646489104,0.8969129560405849
PhysioNet,WESAD,subject_zscore,mmd,1,0.7714854623748764,0.726020969030094,0.857816458932203
PhysioNet,WESAD,subject_zscore,dann,1,0.7896305091293332,0.7509046917736166,0.8672980127935646
PhysioNet,WESAD,subject_zscore,subject_dann,1,0.8338881756104213,0.8018705946141333,0.9186199765943668
PhysioNet,WESAD,subject_zscore,source_only,2,0.7578283889879904,0.7114378231576748,0.8593560042266483
