split,accuracy,balanced_accuracy,macro_f1,inner_cv_balanced_accuracy,best_params,task,normalisation,modality,model
17,0.7205882352941176,0.38734674994216983,0.3884931863271213,0.3767561702665889,"{""layers"": ""64"", ""alpha"": 0.0005446814925045691, ""learning_rate_init"": 0.009892873623266235}",within_PhysioNet_stress_session,none,acc_only,mlp
18,0.6090225563909775,0.3961825084035775,0.36854256854256856,0.3969675606199665,"{""layers"": ""64-32"", ""alpha"": 0.0750107841300253, ""learning_rate_init"": 0.006615583309470311}",within_PhysioNet_stress_session,none,acc_only,mlp
19,0.7284768211920529,0.3303303303303303,0.280970625798212,0.35754654772539896,"{""layers"": ""32"", ""alpha"": 0.005586395326631825, ""learning_rate_init"": 0.0016135062932938454}",within_PhysioNet_stress_session,none,acc_only,mlp
0,0.35968379446640314,0.2961369711097011,0.2813835347790168,0.34814367144006786,"{""n_estimators"": 200, ""max_depth"": 7, ""learning_rate"": 0.015735321355210406, ""subsample"": 0.9830693656611368, ""colsample_bytree"": 0.762666661638414, ""min_child_weight"": 6, ""gamma"": 3.840218686019066, ""reg_lambda"": 0.5660282697474006}",affective_only_no_exercise,none,all_modalities,xgboost
1,0.5006060606060606,0.3334897260037792,0.3377037810955599,0.3373161541612857,"{""n_estimators"": 500, ""max_depth"": 3, ""learning_rate"": 0.019096986299003835, ""subsample"": 0.9246054529868323, ""colsample_bytree"": 0.6323802277779335, ""min_child_weight"": 8, ""gamma"": 2.00661017713399, ""reg_lambda"": 4.633043504139114}",affective_only_no_exercise,none,all_modalities,xgboost
2,0.4076827757125155,0.3250632184652721,0.30758990430150973,0.33590775340774903,"{""n_estimators"": 250, ""max_depth"": 7, ""learning_rate"": 0.255105428731427, ""subsample"": 0.6357464157880938, ""colsample_bytree"": 0.6679852814596883, ""min_child_weight"": 2, ""gamma"": 4.8014716301017675, ""reg_lambda"": 0.03430086637659043}",affective_only_no_exercise,none,all_modalities,xgboost
3,0.43886743886743884,0.3457643826613799,0.3270340321537445,0.34565531999129534,"{""n_estimators"": 600, ""max_depth"": 6, ""learning_rate"": 0.044731297165273555, ""subsample"": 0.6604938317254411, ""colsample_bytree"": 0.6597221907054682, ""min_child_weight"": 5, ""gamma"": 4.330881230090283, ""reg_lambda"": 0.6142178196933612}",affective_only_no_exercise,none,all_modalities,xgboost
4,0.376502002670227,0.323036315589625,0.30367055249383024,0.3485707491027856,"{""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.053939906408438, ""subsample"": 0.7242175721079374, ""colsample_bytree"": 0.8836653606165358, ""min_child_weight"": 7, ""gamma"": 2.023759067250451, ""reg_lambda"": 9.414591443342506}",affective_only_no_exercise,none,all_modalities,xgboost
5,0.4563106796116505,0.3502159950254144,0.33775780145896594,0.35505330704626775,"{""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.01804979316614682, ""subsample"": 0.8014164402432689, ""colsample_bytree"": 0.6348371084328047, ""min_child_weight"": 2, ""gamma"": 3.516122500891486, ""reg_lambda"": 3.275348919666646}",affective_only_no_exercise,none,all_modalities,xgboost
6,0.45157232704402517,0.32126064648490665,0.3144679161853449,0.3550653483680497,"{""n_estimators"": 450, ""max_depth"": 2, ""learning_rate"": 0.07446990857967842, ""subsample"": 0.6054515439863837, ""colsample_bytree"": 0.9839545202463723, ""min_child_weight"": 8, ""gamma"": 4.732866983805644, ""reg_lambda"": 0.062341254264594685}",affective_only_no_exercise,none,all_modalities,xgboost
7,0.4162621359223301,0.30674214823156887,0.2882292693047556,0.3608460330998467,"{""n_estimators"": 450, ""max_depth"": 8, ""learning_rate"": 0.04903982275083685, ""subsample"": 0.6888275694443204, ""colsample_bytree"": 0.7142219015473099, ""min_child_weight"": 3, ""gamma"": 1.3399208161936718, ""reg_lambda"": 0.06413686692944644}",affective_only_no_exercise,none,all_modalities,xgboost
8,0.3793103448275862,0.30471405802593393,0.28407113030065795,0.3576518698195876,"{""n_estimators"": 200, ""max_depth"": 4, ""learning_rate"": 0.13183230142181257, ""subsample"": 0.8989884389605831, ""colsample_bytree"": 0.790159987926738, ""min_child_weight"": 4, ""gamma"": 3.802382223912181, ""reg_lambda"": 0.5439241212144864}",affective_only_no_exercise,none,all_modalities,xgboost
9,0.42934782608695654,0.3465398425493503,0.34213492603961915,0.3537737146419832,"{""n_estimators"": 150, ""max_depth"": 2, ""learning_rate"": 0.04838235924560098, ""subsample"": 0.7861583999376903, ""colsample_bytree"": 0.629359700163696, ""min_child_weight"": 8, ""gamma"": 4.499548652489033, ""reg_lambda"": 0.6160545872354019}",affective_only_no_exercise,none,all_modalities,xgboost
10,0.4544303797468354,0.3330028667221042,0.3308246492253947,0.3161833761781003,"{""n_estimators"": 250, ""max_depth"": 3, ""learning_rate"": 0.02880847984846985, ""subsample"": 0.6032395450382083, ""colsample_bytree"": 0.9344234323982166, ""min_child_weight"": 2, ""gamma"": 1.2640338650265384, ""reg_lambda"": 2.9508732470271664}",affective_only_no_exercise,none,all_modalities,xgboost
11,0.3643312101910828,0.28715829742453747,0.2865476134489009,0.35703156808150743,"{""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.011156361325021508, ""subsample"": 0.7672182884159087, ""colsample_bytree"": 0.5489773219087275, ""min_child_weight"": 2, ""gamma"": 4.688871585592156, ""reg_lambda"": 1.0655819552315402}",affective_only_no_exercise,none,all_modalities,xgboost
12,0.4566831683168317,0.3536226077780762,0.3447275448524598,0.3675564256208597,"{""n_estimators"": 150, ""max_depth"": 4, ""learning_rate"": 0.029506551865612636, ""subsample"": 0.633598141177195, ""colsample_bytree"": 0.8221955135821647, ""min_child_weight"": 9, ""gamma"": 1.5943241961371257, ""reg_lambda"": 0.0232926442009768}",affective_only_no_exercise,none,all_modalities,xgboost
13,0.47451868629671573,0.33907726380146885,0.3354737551571365,0.3562344804631774,"{""n_estimators"": 400, ""max_depth"": 2, ""learning_rate"": 0.11060689063912864, ""subsample"": 0.7633547636380371, ""colsample_bytree"": 0.5971172368363625, ""min_child_weight"": 2, ""gamma"": 2.9792430259249834, ""reg_lambda"": 0.014028737709369259}",affective_only_no_exercise,none,all_modalities,xgboost
14,0.423728813559322,0.32216703704625105,0.3093581965728491,0.32497598459515675,"{""n_estimators"": 200, ""max_depth"": 7, ""learning_rate"": 0.05324450943656355, ""subsample"": 0.7112805182139856, ""colsample_bytree"": 0.6744097068436946, ""min_child_weight"": 7, ""gamma"": 4.464968626597351, ""reg_lambda"": 0.09987389453476204}",affective_only_no_exercise,none,all_modalities,xgboost
15,0.3897364771151179,0.3376699378829927,0.30805195186463896,0.32707078246042237,"{""n_estimators"": 250, ""max_depth"": 2, ""learning_rate"": 0.01191006459389571, ""subsample"": 0.794627800044407, ""colsample_bytree"": 0.5843101690074063, ""min_child_weight"": 1, ""gamma"": 4.052087305171981, ""reg_lambda"": 1.4699985995094793}",affective_only_no_exercise,none,all_modalities,xgboost
16,0.4669312169312169,0.368840130658288,0.3577728875528034,0.3340132724960921,"{""n_estimators"": 200, ""max_depth"": 6, ""learning_rate"": 0.06129951115036226, ""subsample"": 0.6708968310302865, ""colsample_bytree"": 0.617651896298084, ""min_child_weight"": 2, ""gamma"": 3.9069656652986007, ""reg_lambda"": 0.020526972415027392}",affective_only_no_exercise,none,all_modalities,xgboost
17,0.3688029020556227,0.25467041982850547,0.24359957920014055,0.35562317513923647,"{""n_estimators"": 150, ""max_depth"": 4, ""learning_rate"": 0.02049693974452459, ""subsample"": 0.6209443158243034, ""colsample_bytree"": 0.5741409249340893, ""min_child_weight"": 2, ""gamma"": 2.3357917412537836, ""reg_lambda"": 0.08056350757197923}",affective_only_no_exercise,none,all_modalities,xgboost
18,0.37275064267352187,0.2709149592683729,0.2521885807425613,0.36349134552916135,"{""n_estimators"": 200, ""max_depth"": 6, ""learning_rate"": 0.08636437647787443, ""subsample"": 0.6122658178150445, ""colsample_bytree"": 0.9571605426285409, ""min_child_weight"": 8, ""gamma"": 4.0228834330555365, ""reg_lambda"": 0.178994967962419}",affective_only_no_exercise,none,all_modalities,xgboost
19,0.459727385377943,0.3319958982288355,0.31886298011616665,0.33375990972304503,"{""n_estimators"": 500, ""max_depth"": 6, ""learning_rate"": 0.026750982538787875, ""subsample"": 0.798657056710966, ""colsample_bytree"": 0.8280404215434379, ""min_child_weight"": 1, ""gamma"": 3.05139904843838, ""reg_lambda"": 1.560320976378852}",affective_only_no_exercise,none,all_modalities,xgboost
0,0.3926218708827404,0.35224913824022297,0.3210312698277198,0.33013022449826696,"{""n_estimators"": 500, ""max_depth"": 14, ""min_samples_leaf"": 10, ""max_features"": ""sqrt""}",affective_only_no_exercise,none,all_modalities,random_forest
1,0.4690909090909091,0.3419477974285425,0.34773726321957965,0.3362673003199106,"{""n_estimators"": 400, ""max_depth"": 18, ""min_samples_leaf"": 10, ""max_features"": ""log2""}",affective_only_no_exercise,none,all_modalities,random_forest
2,0.4312267657992565,0.3262722146882917,0.31155371539557797,0.34433795985067706,"{""n_estimators"": 600, ""max_depth"": 11, ""min_samples_leaf"": 8, ""max_features"": 0.5}",affective_only_no_exercise,none,all_modalities,random_forest
3,0.44144144144144143,0.38964204235023786,0.3544696318891037,0.3441512870198898,"{""n_estimators"": 600, ""max_depth"": 6, ""min_samples_leaf"": 7, ""max_features"": 0.5}",affective_only_no_exercise,none,all_modalities,random_forest
4,0.40720961281708945,0.3120087222572039,0.3033144861014937,0.3522456856586833,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 9, ""max_features"": ""sqrt""}",affective_only_no_exercise,none,all_modalities,random_forest
5,0.4672330097087379,0.34210490200516513,0.3357103042027194,0.3621795444162698,"{""n_estimators"": 200, ""max_depth"": 11, ""min_samples_leaf"": 8, ""max_features"": ""log2""}",affective_only_no_exercise,none,all_modalities,random_forest
6,0.5333333333333333,0.37103191520174933,0.3619275092233469,0.33959827827616046,"{""n_estimators"": 200, ""max_depth"": 14, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",affective_only_no_exercise,none,all_modalities,random_forest
7,0.3907766990291262,0.30163707124491435,0.27571931284008233,0.37391000641160116,"{""n_estimators"": 300, ""max_depth"": 13, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",affective_only_no_exercise,none,all_modalities,random_forest
8,0.33379310344827584,0.2672005876841398,0.25428687940158945,0.3677258652093687,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",affective_only_no_exercise,none,all_modalities,random_forest
9,0.4470108695652174,0.3298578425222586,0.3326399836122771,0.3546726924220267,"{""n_estimators"": 600, ""max_depth"": 17, ""min_samples_leaf"": 9, ""max_features"": ""log2""}",affective_only_no_exercise,none,all_modalities,random_forest
10,0.4620253164556962,0.3443623580734345,0.33735387542306144,0.31773503766188954,"{""n_estimators"": 400, ""max_depth"": 7, ""min_samples_leaf"": 10, ""max_features"": 0.5}",affective_only_no_exercise,none,all_modalities,random_forest
11,0.3796178343949045,0.2878908168052861,0.2769004302269925,0.3579632332938971,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 10, ""max_features"": ""sqrt""}",affective_only_no_exercise,none,all_modalities,random_forest
12,0.43564356435643564,0.35885840646414835,0.33699670542281873,0.38451111223857376,"{""n_estimators"": 600, ""max_depth"": 7, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}",affective_only_no_exercise,none,all_modalities,random_forest
13,0.4178935447338618,0.34574034932027575,0.32900545221914745,0.33189679768890046,"{""n_estimators"": 600, ""max_depth"": 4, ""min_samples_leaf"": 9, ""max_features"": 0.5}",affective_only_no_exercise,none,all_modalities,random_forest
14,0.45883777239709445,0.35901336761792657,0.33779448244408833,0.2858078930039442,"{""n_estimators"": 500, ""max_depth"": 7, ""min_samples_leaf"": 8, ""max_features"": ""sqrt""}",affective_only_no_exercise,none,all_modalities,random_forest
15,0.44244105409153955,0.33683415587806675,0.3309685829974378,0.34598940252229343,"{""n_estimators"": 500, ""max_depth"": 10, ""min_samples_leaf"": 10, ""max_features"": 0.5}",affective_only_no_exercise,none,all_modalities,random_forest
16,0.421957671957672,0.32380850773553316,0.31283346001619505,0.33878974597798034,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 10, ""max_features"": ""sqrt""}",affective_only_no_exercise,none,all_modalities,random_forest
17,0.39298669891172916,0.2913247491109022,0.2921906719422045,0.3545217607577047,"{""n_estimators"": 600, ""max_depth"": 9, ""min_samples_leaf"": 10, ""max_features"": ""sqrt""}",affective_only_no_exercise,none,all_modalities,random_forest
18,0.43958868894601544,0.29868666163846885,0.2910161565085049,0.34230203089801003,"{""n_estimators"": 200, ""max_depth"": 9, ""min_samples_leaf"": 10, ""max_features"": ""log2""}",affective_only_no_exercise,none,all_modalities,random_forest
19,0.48203221809169766,0.3343817613569013,0.32871252863965383,0.362198617662632,"{""n_estimators"": 500, ""max_depth"": 11, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",affective_only_no_exercise,none,all_modalities,random_forest
0,0.39789196310935443,0.2899088302202786,0.28828826754244424,0.3201450501525204,"{""layers"": ""64"", ""alpha"": 5.9008583321750184e-05, ""learning_rate_init"": 0.0007133514857924172}",affective_only_no_exercise,none,all_modalities,mlp
1,0.4193939393939394,0.287014960246775,0.2808143583871105,0.319743731617584,"{""layers"": ""128-64"", ""alpha"": 5.508552438581272e-05, ""learning_rate_init"": 0.0005553040065491651}",affective_only_no_exercise,none,all_modalities,mlp
2,0.4163568773234201,0.3020118898434544,0.2906509906688354,0.32028919659149857,"{""layers"": ""64-32"", ""alpha"": 5.234370456035038e-05, ""learning_rate_init"": 0.0010568271386316413}",affective_only_no_exercise,none,all_modalities,mlp
3,0.39253539253539255,0.3011329917464713,0.2903336280802837,0.3133993423808948,"{""layers"": ""32"", ""alpha"": 5.520125156683577e-05, ""learning_rate_init"": 0.005841496307524777}",affective_only_no_exercise,none,all_modalities,mlp
4,0.4819759679572764,0.3370062428348105,0.3305168472664104,0.35994254605283066,"{""layers"": ""64"", ""alpha"": 0.002221751594172286, ""learning_rate_init"": 0.003008770615431874}",affective_only_no_exercise,none,all_modalities,mlp
5,0.4696601941747573,0.32206898330731176,0.3202791342505312,0.3412172323090625,"{""layers"": ""32"", ""alpha"": 1.313313054126765e-05, ""learning_rate_init"": 0.006911967524958668}",affective_only_no_exercise,none,all_modalities,mlp
6,0.5006289308176101,0.32690581866392254,0.30686486490484965,0.32125158882340793,"{""layers"": ""64"", ""alpha"": 0.0005116943707161365, ""learning_rate_init"": 0.0028289247691428722}",affective_only_no_exercise,none,all_modalities,mlp
7,0.4429611650485437,0.3028714802282987,0.29473016580356526,0.31962507513105853,"{""layers"": ""128-64"", ""alpha"": 0.09066699725328538, ""learning_rate_init"": 0.0002320873027765929}",affective_only_no_exercise,none,all_modalities,mlp
8,0.44,0.33820144779950145,0.3188300898292249,0.34161759413237,"{""layers"": ""128-64"", ""alpha"": 2.3711710445153164e-05, ""learning_rate_init"": 0.00018053126143708273}",affective_only_no_exercise,none,all_modalities,mlp
9,0.4361413043478261,0.28700225744057495,0.29375504866491414,0.29622851305927245,"{""layers"": ""128-64"", ""alpha"": 0.003287079234869581, ""learning_rate_init"": 0.005310031924957254}",affective_only_no_exercise,none,all_modalities,mlp
10,0.44556962025316454,0.2658401193378785,0.25863381716423844,0.31630081751785916,"{""layers"": ""128-64"", ""alpha"": 0.002740174703764188, ""learning_rate_init"": 0.00011940984215716705}",affective_only_no_exercise,none,all_modalities,mlp
11,0.4624203821656051,0.31873758665695745,0.3043818812923468,0.30603837746838086,"{""layers"": ""64"", ""alpha"": 0.07362629093201377, ""learning_rate_init"": 0.0006871158755589487}",affective_only_no_exercise,none,all_modalities,mlp
12,0.45792079207920794,0.3391449062826976,0.3383511938759051,0.32607485451666346,"{""layers"": ""64-32"", ""alpha"": 0.0007947279799768043, ""learning_rate_init"": 0.0020235700362002166}",affective_only_no_exercise,none,all_modalities,mlp
13,0.4360135900339751,0.28438554533081895,0.2713204086349355,0.31526435912408385,"{""layers"": ""64"", ""alpha"": 0.001115552023182531, ""learning_rate_init"": 0.005283757685216181}",affective_only_no_exercise,none,all_modalities,mlp
14,0.4491525423728814,0.3231508996742823,0.31404727255789233,0.3110154821372712,"{""layers"": ""32"", ""alpha"": 0.0008876783268955754, ""learning_rate_init"": 0.0017584152513187695}",affective_only_no_exercise,none,all_modalities,mlp
15,0.42718446601941745,0.32466823007225293,0.3125051606789095,0.30377331359090626,"{""layers"": ""64"", ""alpha"": 0.0007083989976068815, ""learning_rate_init"": 0.0010185085873943359}",affective_only_no_exercise,none,all_modalities,mlp
16,0.5092592592592593,0.349035535575969,0.3369423214825679,0.29915480236537945,"{""layers"": ""64-32"", ""alpha"": 0.003874718700428744, ""learning_rate_init"": 0.0002862442365942429}",affective_only_no_exercise,none,all_modalities,mlp
